geo_id,geo_level,pop_total,trials_per_100k,coverage_residual,places_access2,places_bphigh,places_chd,places_depression,places_diabetes,places_foodinsecu,places_foodstamp,places_ghlth,places_housinsecu,places_lacktrpt,places_lpa,places_mhlth,places_obesity,places_stroke,pct_poverty,median_hh_income,gini_index,pct_nhblack,pct_hispanic,pct_no_vehicle,pct_no_internet,pct_unemployed,pct_uninsured,pct_bachelors_plus,endo_per_100k,amc_count,has_ctsa,dist_nearest_trial_km,has_trial_site,county_trial_count,county_site_count,burden_decile,lat,lon,pop,pct_nhwhite,endo_count
01003,county,233420.0,9.42507068803016,9.42507068803016,8.8,37.0,5.5,23.9,10.4,14.2,9.1,17.7,11.0,7.5,23.7,16.8,35.0,2.9,10.04412646731214,71039.0,0.4648,8.276068888698484,4.802501927855368,1.2345543049712562,8.950243386709543,3.4223287940876475,9.3,32.6,1.2852369120041127,0,0,0.0,True,22,22,3,30.537396,-87.761478,231767,82.32413674920744,3
01007,county,22251.0,8.988360073704552,8.988360073704552,13.0,42.4,7.0,25.0,13.9,24.3,18.7,26.3,17.2,12.2,31.9,19.9,43.7,4.0,19.311491618354232,50669.0,0.4553,20.66423980944677,2.92121702395398,2.993348115299334,19.27660753880266,8.706247230837395,8.4,10.9,0.0,0,0,0.0,True,2,2,8,33.032236,-87.136826,22293,74.2438542087996,0
01015,county,116162.0,40.460735868872774,40.460735868872774,11.0,41.5,6.4,25.3,12.9,21.5,16.0,24.4,15.5,10.8,31.0,19.3,39.1,3.6,17.447185826690312,54339.0,0.4519,21.697284826363184,4.077064788829394,1.7586646678450764,14.52800214798738,6.89822686422152,10.8,19.2,0.0,0,0,0.0,True,47,48,7,33.727215,-85.817974,116441,70.46280194900226,0
01033,county,57270.0,127.46638728828356,127.46638728828356,10.2,38.6,6.1,25.8,12.1,18.7,13.6,22.0,14.2,9.7,26.9,18.9,37.4,3.4,15.71154181945172,56149.0,0.4488,16.013619696176008,3.20761306093941,1.4613599243531332,20.1452763689504,3.401642432004822,7.9,18.0,0.0,0,0,0.0,True,73,77,6,34.724339,-87.681892,57227,77.67592107560678,0
01039,county,37542.0,2.6636833413243837,2.6636833413243837,10.9,39.6,6.6,26.0,12.8,20.5,15.7,24.3,14.8,10.6,29.7,20.0,38.1,3.7,18.43535240530606,48772.0,0.4908,12.26892547014011,1.995098822651963,1.874031280822883,20.325489643511343,5.480907443284795,10.3,16.3,0.0,0,0,0.0,True,1,1,7,31.284146,-86.409203,37570,82.46230888072026,0
01043,county,88284.0,3.3981242354220473,3.3981242354220473,10.5,37.3,6.3,26.5,11.0,16.4,11.6,21.5,12.2,8.8,25.9,18.9,36.2,3.3,12.872094603778717,58119.0,0.4425,1.086267047256581,4.594263966290607,1.2333204552884187,13.863710660049334,4.338968252043365,10.6,18.3,0.0,0,0,0.0,True,3,3,4,34.162652,-86.83269,87866,90.80920665126185,0
01045,county,49455.0,22.24244262460823,22.24244262460823,11.8,40.5,6.6,25.5,13.7,22.2,17.1,25.0,16.4,11.6,30.6,19.6,41.5,3.8,17.124658780709737,52813.0,0.4432,20.396319886765745,7.010413507228794,2.350515463917526,13.31958762886598,6.982167352537723,10.0,19.2,2.022040238600748,0,0,0.0,True,11,11,7,31.383858,-85.63771,49326,67.3056313820645,1
01049,county,71680.0,4.185267857142857,4.185267857142857,15.4,40.0,7.3,27.2,13.3,23.7,17.7,26.8,16.2,11.7,32.6,20.1,38.6,3.9,19.881417410714285,47920.0,0.4555,1.455078125,15.375279017857142,1.7049435578045933,14.904632152588556,3.916075208566804,14.6,14.1,0.0,0,0,0.0,True,3,3,7,34.452725,-85.817465,71608,79.10853794642857,0
01051,county,87694.0,9.122630966770815,9.122630966770815,9.5,38.2,5.8,23.6,11.4,17.9,12.4,20.8,13.5,9.2,25.4,18.4,38.7,3.2,9.106666362578968,73258.0,0.4189,20.78135334230392,3.123360777248158,2.3552075565498383,10.272184936614469,4.095201387550588,8.2,24.2,1.140328870846352,0,0,0.0,True,8,11,5,32.558527,-86.225332,87977,72.44851415148129,1
01069,county,107040.0,14.947683109118088,14.947683109118088,10.8,39.8,6.3,25.8,13.1,21.5,16.6,23.6,16.4,11.1,27.7,19.5,40.5,3.7,17.636397608370704,55064.0,0.4833,27.11696562032885,3.59118086696562,1.7836940038032882,14.683580868016271,4.969188138467265,11.7,22.5,0.0,0,0,0.0,True,16,16,7,31.204793,-85.39632,107202,64.8542600896861,0
01071,county,52618.0,5.701470979512714,5.701470979512714,11.8,39.6,7.0,28.2,12.7,20.8,15.6,24.9,14.3,10.6,30.6,20.3,39.1,3.7,18.396746360561025,46748.0,0.4574,3.2460374776692387,3.202326200159641,1.780358006773101,13.546202225447509,6.040515653775322,11.0,16.2,0.0,0,0,0.0,True,3,3,7,34.727289,-85.943552,52579,88.75099775742142,0
01073,county,672265.0,47.60027667660818,47.60027667660818,9.3,40.0,5.7,23.2,13.5,20.8,15.2,20.3,16.0,10.5,27.4,17.5,37.6,3.6,15.454322328248534,63595.0,0.5049,42.60566889545046,4.157586665972496,1.9582834826971265,10.283151613655688,5.38108835569258,9.0,35.6,7.288792366105628,0,1,0.0,True,320,398,7,33.517206,-86.811606,674721,48.93174566577168,49
01077,county,94329.0,1.0601193694409992,1.0601193694409992,9.5,35.9,5.9,25.2,11.0,16.1,11.7,20.2,12.3,8.8,25.8,18.6,36.7,3.2,12.920734874746897,56081.0,0.4618,9.749917840748868,2.9715145925431203,1.5665454925857154,15.618380103041556,3.612537630600319,9.5,25.8,2.1202387388819983,0,0,0.0,True,1,1,4,34.865524,-87.608858,93564,83.39641043581507,2
01083,county,104199.0,3.838808433862129,3.838808433862129,9.6,37.3,5.6,24.2,10.9,15.4,9.9,19.3,12.1,8.2,24.5,17.1,39.0,3.0,10.832157698250462,80146.0,0.4272,13.001084463382568,6.322517490570927,1.2262781292129006,9.333195063776833,4.137876102670304,8.2,29.5,0.0,0,0,0.0,True,4,4,4,34.803982,-86.922366,103570,74.70513152717396,0
01089,county,389781.0,18.2153568285781,18.2153568285781,8.3,36.2,5.2,22.0,10.9,13.7,9.3,17.3,11.4,7.8,22.2,16.0,40.1,2.9,10.375056762643638,78058.0,0.4695,24.2731174685272,5.287841121039763,1.165013254454186,7.057135157831408,4.20649623317278,7.8,45.1,1.795880250704883,0,1,0.0,True,71,74,4,34.742996,-86.61533,388153,63.45742865865704,7
01093,county,29203.0,3.424305722014861,3.424305722014861,11.7,39.3,6.9,27.3,12.3,20.3,15.1,24.1,14.1,10.3,30.1,20.1,42.5,3.7,16.11820703352395,49743.0,0.4443,3.8112522686025407,2.705201520391741,1.3069522599382828,20.60265020874932,6.460991762235503,11.0,11.8,0.0,0,0,0.0,True,1,1,6,34.110448,-87.876476,29341,90.77149607916996,0
01095,county,97923.0,11.233315972754102,11.233315972754102,13.1,37.5,6.4,26.2,12.4,19.2,13.2,23.5,13.9,9.8,29.7,18.8,37.6,3.4,16.33119900329851,58272.0,0.4567,2.728674570836269,15.063876719463252,2.766490397996104,10.634567214027276,3.8042470326409497,11.1,21.4,0.0,0,0,0.0,True,11,11,6,34.311249,-86.291329,97612,79.09275655361866,0
01097,county,413878.0,17.87966502205964,17.87966502205964,10.5,39.6,6.1,22.7,14.1,22.3,16.5,22.1,16.6,11.3,29.7,18.1,39.0,3.7,17.24010457187867,55352.0,0.4694,36.01447769632597,3.0359187973267483,1.5682466088155134,14.823470442655305,5.8634256678188565,11.3,24.2,3.624256423390468,0,0,0.0,True,74,85,8,30.684049,-88.175178,414809,55.81475700568767,15
01101,county,228132.0,17.533708554696403,17.533708554696403,10.4,43.8,6.0,21.4,14.8,25.6,20.2,23.8,20.2,12.9,29.9,17.7,46.3,4.0,18.794820542492943,56707.0,0.495,58.885206810092406,3.768432311118125,1.7476399059306071,10.45351701385406,6.61364859598003,10.6,33.7,5.698455280276331,0,0,0.0,True,40,44,8,32.346473,-86.233787,228954,31.62642680553364,13
01117,county,223916.0,12.0580932135265,12.0580932135265,7.4,36.4,4.8,22.3,9.6,11.6,7.0,15.3,9.5,6.5,19.9,15.4,31.6,2.5,6.734668357777023,90618.0,0.4441,12.98299362260848,5.892834813054896,1.2963139801375096,5.520674178762414,3.116277486554565,6.4,45.6,0.4465960449454259,0,0,0.0,True,27,27,2,33.290336,-86.73899,223024,75.88515336108183,1
01125,county,231558.0,6.477858679035058,6.477858679035058,9.6,40.8,5.9,24.7,12.4,20.1,14.3,21.2,15.5,10.2,26.8,18.0,43.2,3.5,15.724786014734969,61645.0,0.4713,31.979460869415007,3.9994299484362448,0.821306774600852,10.510602645646248,5.516212555084964,6.7,30.9,1.2955717358070116,0,0,0.0,True,15,15,6,33.214817,-87.518474,227036,60.4829027716598,3
01133,county,23655.0,59.184104840414285,59.184104840414285,12.6,39.5,7.1,28.0,12.7,21.5,16.4,25.5,14.6,10.8,31.8,20.4,39.0,3.8,17.82709786514479,49494.0,0.4547,1.1118156837877826,3.246670894102727,2.3838295067560145,20.81731297374492,4.413200546768209,11.3,13.8,0.0,0,0,0.0,True,14,14,7,34.164369,-87.415624,23540,92.30183893468612,0
02290,county,5355.0,18.674136321195142,18.674136321195142,13.8,37.1,8.0,20.6,13.9,30.6,23.0,28.9,22.7,18.4,28.3,20.0,36.6,4.7,22.707749766573297,47826.0,0.4639,0.1867413632119514,2.670401493930905,33.012512030798845,47.8344562078922,11.019490254872563,21.0,14.1,0.0,0,0,0.0,True,1,1,8,64.966051,-152.827744,5343,21.755368814192344,0
04001,county,66054.0,6.055651436703303,6.055651436703303,14.6,32.7,7.8,21.0,15.3,35.0,29.5,30.9,25.3,20.4,27.8,22.3,36.0,5.2,31.87997698852454,37483.0,0.5144,0.8795833711811548,7.015472189420777,10.355807136359042,49.787728697058526,9.456710493674027,23.6,13.8,0.0,0,0,0.0,True,4,4,8,35.543654,-109.419015,66021,18.176037787264963,0
04003,county,125504.0,6.374298827129016,6.374298827129016,14.9,31.9,5.8,21.2,10.6,18.5,14.1,21.2,15.2,9.8,24.2,17.1,31.8,3.2,13.986008414074451,58421.0,0.4384,3.283560683324834,35.703244518103006,1.827697262479871,12.477858293075684,6.304577671613737,7.7,26.7,0.0,0,0,0.0,True,8,8,4,31.603486,-110.072835,125447,53.67797042325344,0
04005,county,144705.0,2.073183373069348,2.073183373069348,10.4,28.4,5.5,22.2,9.8,16.8,12.7,18.9,13.5,10.1,16.8,18.0,25.3,3.3,15.57029819287516,67266.0,0.4603,1.4560657890190387,14.72927680453336,2.0310426403554325,13.974958167445616,6.9668823440898455,11.2,39.6,1.3821222487128988,0,0,0.0,True,3,3,2,35.476113,-111.601825,145101,52.9656888151757,2
04013,county,4430871.0,10.539688472085963,10.539688472085963,13.1,28.6,5.0,18.9,9.6,15.7,10.8,17.5,12.2,8.6,20.0,15.3,30.6,2.7,11.364921253631625,80675.0,0.4555,5.412615262326527,31.658628743648823,1.3098897668051586,6.5379211796632966,4.74191619641166,11.0,35.0,3.249925353277042,0,0,0.0,True,467,890,2,33.490147,-112.044016,4420568,53.2459870756788,144
04019,county,1042393.0,17.36389250503409,17.36389250503409,13.0,30.1,5.2,23.6,9.5,15.7,11.6,19.2,12.8,9.3,21.6,17.3,32.2,2.9,14.556218240145512,64323.0,0.4679,3.1453588042129983,38.09321436348863,1.6937895172250783,7.680198546357029,5.77847927587236,9.1,35.0,4.221056741555248,0,1,0.0,True,181,220,2,32.216427,-110.95803,1043433,50.05463390487081,44
04025,county,237830.0,1.2614052053988145,1.2614052053988145,11.8,27.0,5.1,21.6,8.0,13.8,10.1,17.6,11.8,8.0,19.9,16.8,27.6,2.8,12.094773577765633,62430.0,0.4482,0.6277593238868099,15.17049993692974,1.1807550074149162,8.468022000713333,4.9038740605078015,10.9,28.7,2.102342008998024,0,0,0.0,True,3,3,0,34.628734,-112.273841,236209,78.78610772400454,5
04027,county,204374.0,2.4464951510466104,2.4464951510466104,24.1,31.6,6.1,18.6,12.9,26.3,18.9,26.4,20.6,12.3,27.7,16.2,39.0,3.4,16.956168592873848,56439.0,0.4574,1.5456956364312486,65.2631939483496,2.004606443664801,12.805645571654305,7.915804728679452,13.5,16.4,2.9357941812559325,0,0,0.0,True,5,5,7,32.641391,-114.605444,203881,29.18179416168397,6
05005,county,41801.0,11.96143632927442,11.96143632927442,10.7,36.2,6.8,28.7,10.3,17.3,11.1,23.2,13.6,9.5,29.8,20.6,38.2,3.4,13.365708954331236,47403.0,0.4592,0.2392287265854883,2.67457716322576,1.7927553756374532,14.81520424793649,5.128996420195038,6.5,18.2,0.0,0,0,0.0,True,5,5,3,36.331791,-92.383935,41627,92.03368340470324,0
05007,county,286528.0,0.3490060308242126,0.3490060308242126,11.0,31.7,5.3,23.8,9.8,13.2,6.6,18.8,11.3,7.3,25.4,16.7,35.1,2.7,7.778995421040875,85269.0,0.4565,1.811690306008488,17.352928858610678,0.7680196613033293,7.356668330709266,2.8487590169947428,9.4,35.5,1.047018092472638,0,0,0.0,True,1,1,2,36.335056,-94.230342,284333,64.59787525128434,3
05027,county,22707.0,4.40392830404721,4.40392830404721,11.6,41.8,6.8,24.2,13.5,25.0,17.3,26.2,19.7,12.6,34.6,20.5,39.9,4.0,20.588364821420708,47441.0,0.5224,35.592548553309555,2.99907517505615,1.1372348581650906,21.032455916176847,3.157453057799224,7.4,19.0,0.0,0,0,0.0,True,1,1,7,33.258766,-93.247178,22801,59.06989034218523,0
05031,county,111038.0,44.12903690628434,44.12903690628434,10.7,38.5,6.4,26.5,11.2,18.7,12.3,23.4,15.3,10.2,30.9,19.7,39.6,3.4,18.47205461193465,55169.0,0.4934,16.19985950755597,5.470199391199409,1.0696323581497484,9.015135415928786,5.879779029699721,8.6,28.2,1.8011851798483405,0,0,0.0,True,49,50,5,35.835762,-90.669235,111231,73.04436319097967,2
05045,county,124611.0,3.209989487284429,3.209989487284429,9.3,36.0,5.9,26.3,10.9,15.3,9.2,19.9,13.0,8.6,27.1,18.7,41.1,3.1,14.82854643651042,61273.0,0.4638,11.29916299524119,4.404105576554237,1.4368301122457592,7.422567305257828,3.2244259731709324,7.8,32.5,2.407492115463322,0,0,0.0,True,4,4,4,35.105697,-92.406071,123498,78.92882650809318,3
05051,county,100021.0,17.996220793633338,17.996220793633338,11.0,37.8,6.4,25.9,11.1,17.9,10.9,22.7,15.1,9.6,28.3,19.8,39.3,3.3,16.600513892082663,54229.0,0.4606,7.862348906729586,6.202697433538956,1.6219342896807034,15.377140212864417,5.666688967685824,9.2,25.2,0.0,0,0,0.0,True,18,18,5,34.505767,-93.080729,100180,80.78503514262005,0
05059,county,33129.0,6.0370068520027775,6.0370068520027775,11.7,38.5,6.8,24.7,11.6,19.9,12.5,24.4,15.6,10.5,32.8,20.1,36.9,3.6,18.39174137462646,50260.0,0.4379,11.43710948111926,3.7701107790757344,2.495798319327731,22.361344537815125,4.596678529062871,7.7,15.5,6.0370068520027775,0,0,0.0,True,2,2,5,34.353569,-92.895511,33040,81.76522080352561,2
05063,county,37910.0,2.637826431020839,2.637826431020839,12.1,37.2,6.8,27.0,11.4,19.2,12.0,24.2,14.7,9.9,34.1,20.5,42.0,3.5,18.791875494592457,52361.0,0.4762,1.880770245317858,7.111580058032182,1.4219324408684193,21.84226954290074,5.233380480905233,10.1,17.1,0.0,0,0,0.0,True,1,1,5,35.750729,-91.607338,37938,84.92745977314692,0
05069,county,66934.0,13.446081214330531,13.446081214330531,12.5,47.2,6.8,22.3,15.1,28.4,20.3,27.7,23.7,14.5,37.0,20.2,46.3,4.4,17.656198643439808,46855.0,0.4686,55.95213195087698,2.3754743478650613,2.734986407447072,20.174643710355053,7.832435753786099,6.2,20.2,1.4940090238145038,0,0,0.0,True,9,9,8,34.234814,-92.045118,67260,37.83129650103086,1
05085,county,74292.0,5.3841598018629195,5.3841598018629195,10.1,36.5,5.8,26.2,10.1,15.5,8.6,21.2,12.9,8.3,30.3,19.5,35.7,3.0,11.683626770042537,68078.0,0.4211,5.499919237602972,4.83228342217197,1.9505474584874196,11.344355014139657,4.329840044125758,7.5,19.9,0.0,0,0,0.0,True,4,4,3,34.916983,-91.973917,74015,84.31728853712379,0
05089,county,16905.0,29.577048210588583,29.577048210588583,11.6,35.1,7.0,27.7,11.1,18.7,11.9,24.4,14.2,10.0,31.3,21.2,37.8,3.5,17.568766637089617,42891.0,0.4478,0.5205560485063591,2.508133688257912,1.4705882352941178,11.302521008403362,6.982120838471023,7.3,15.2,5.915409642117717,0,0,0.0,True,5,5,5,36.284395,-92.660219,16826,92.45785270629992,1
05111,county,22997.0,56.52911249293386,56.52911249293386,13.1,38.2,7.3,27.9,12.1,22.6,15.8,27.1,16.8,11.8,37.1,21.9,41.3,3.9,20.50702265512893,43440.0,0.4723,4.2962125494629735,3.5743792668608947,1.3102840783968288,18.927548998018057,5.048876347878665,9.3,11.5,0.0,0,0,0.0,True,13,13,6,35.604751,-90.558401,22965,85.09370787494021,0
05119,county,398322.0,44.18535757502724,44.18535757502724,10.5,39.5,5.8,23.6,11.5,19.1,12.3,21.8,16.4,10.6,28.4,18.3,40.6,3.4,16.260211587610023,58326.0,0.517,37.23946957486657,6.358925693283323,1.6034047017309618,11.90513089504554,5.184126745381164,8.8,37.0,9.540020385517243,0,0,0.0,True,176,210,5,34.775246,-92.315081,399125,50.41473983360196,38
05125,county,123988.0,0.8065296641610478,0.8065296641610478,9.6,35.5,5.7,25.6,9.5,14.4,8.0,20.0,12.2,7.9,27.8,18.4,34.4,2.9,9.426718714714328,73236.0,0.4065,8.320966545149531,5.430364228796335,1.6238522645207882,10.523057876818322,3.7947586922677736,5.8,28.5,0.0,0,0,0.0,True,1,1,2,34.596991,-92.546119,123416,81.55144046198019,0
05131,county,128184.0,0.7801285651875428,0.7801285651875428,13.3,37.3,6.5,25.5,11.5,19.2,11.5,24.2,15.3,10.2,32.5,19.9,36.4,3.4,16.24071647007427,54047.0,0.5036,5.939898895337952,15.124352493290894,1.062434923450696,15.60873086267402,5.197325505544684,11.2,23.9,9.361542782250517,2,0,0.0,True,1,1,5,35.318718,-94.354788,127799,67.69565624414903,12
05143,county,247331.0,6.873380207090902,6.873380207090902,12.8,36.4,6.1,24.2,10.7,17.1,9.7,21.6,14.2,9.2,28.4,18.3,36.7,3.1,14.659707032276584,61985.0,0.483,3.405153417889387,17.309597260351513,0.6483189558652606,9.247075633657138,4.27863292460214,12.2,34.5,1.6172659310802122,0,0,0.0,True,17,18,4,36.09592,-94.172336,245871,65.47420258681686,4
05145,county,77118.0,58.352135688166186,58.352135688166186,11.4,37.1,6.7,27.1,10.9,19.4,11.7,23.6,14.2,9.8,31.6,20.6,40.0,3.5,15.388106538032623,51144.0,0.4621,4.275266474752976,4.675951139811717,1.5631513130471029,14.335834375434208,5.198848616577571,9.6,20.5,0.0,0,0,0.0,True,45,45,4,35.239408,-91.773595,76822,85.98511372182888,0
06001,county,1663823.0,3.305640083109802,3.305640083109802,7.2,26.5,4.3,18.9,10.1,14.2,11.6,17.5,11.9,7.7,20.1,15.5,22.5,2.5,9.00594594497131,122488.0,0.4694,9.940360242646005,22.214081666138767,1.6919930763479445,5.452375993909371,4.938769724000306,4.0,50.9,3.3657426300754345,0,0,0.0,True,55,58,3,37.706599,-122.098766,1682353,29.29710672349162,56
06007,county,213605.0,0.9363076707005922,0.9363076707005922,8.4,30.5,5.7,26.0,9.9,16.9,17.5,21.3,14.6,9.7,22.7,19.6,30.6,3.1,17.796868050841507,66085.0,0.4831,1.729828421619344,17.95884927787271,1.7763055245502226,7.96336969958833,7.140912449924157,6.6,30.8,2.3407691767514804,0,0,0.0,True,2,2,2,39.658926,-121.72651,211632,68.81908195032888,5
06013,county,1162648.0,28.813535997137567,28.813535997137567,8.1,27.5,4.5,19.7,9.6,13.8,11.5,17.6,12.4,7.9,22.7,16.2,27.8,2.6,8.192935437036834,120020.0,0.4713,8.395662315679381,26.39620934281055,1.7361952528167583,3.806999121254623,5.839722442661979,4.7,44.5,3.4404222086134406,0,0,0.0,True,335,393,2,37.93501,-122.024961,1165927,40.57556543338998,40
06019,county,1008280.0,21.72015709921847,21.72015709921847,14.6,31.4,6.0,21.3,12.4,25.1,22.5,27.6,19.8,12.3,31.0,18.4,37.9,3.4,19.208454000872777,67756.0,0.473,4.186932201372635,54.22838893958028,1.541206702647005,11.472345612304522,8.59664037362661,7.2,23.4,0.5950727972388622,0,0,0.0,True,219,235,6,36.743848,-119.765291,1008654,27.350041655095808,6
06025,county,179578.0,2.784305427168139,2.784305427168139,22.2,32.5,6.3,20.0,14.6,31.3,28.7,32.4,25.5,15.5,35.1,18.2,35.2,3.6,20.098230295470493,53847.0,0.4589,2.2742206729109355,85.41246700598069,1.0292616536236816,10.254338210275604,13.128993610223642,6.8,15.9,0.0,0,0,0.0,True,5,6,8,32.841599,-115.540049,179702,9.567430308835158,0
06029,county,906883.0,2.0950883410539176,2.0950883410539176,16.7,32.2,6.3,22.6,13.3,26.8,25.7,28.2,21.8,13.6,32.1,19.9,36.2,3.6,18.74696074355788,63883.0,0.4695,4.873726820328532,55.321910323602935,1.7517180242090962,9.86634186069139,8.336270842579092,7.8,18.3,1.5437493039344656,0,0,0.0,True,19,20,7,35.369809,-118.941786,909235,31.4504737656346,14
06033,county,68024.0,202.86957544396097,202.86957544396097,10.9,32.0,6.1,25.6,10.7,20.1,20.5,24.3,17.0,11.1,25.9,20.4,32.8,3.4,16.266317770198754,56259.0,0.4904,2.215394566623545,23.038927437375044,2.170876278929286,13.421678559293236,10.379916200133795,6.5,18.2,0.0,0,0,0.0,True,138,139,4,38.976233,-122.732922,68163,66.53387039868282,0
06037,county,9936690.0,7.245873625925736,7.245873625925736,11.8,28.4,4.8,19.3,11.6,21.0,18.2,23.6,17.7,10.3,25.7,16.6,26.4,3.0,13.52540936670058,83411.0,0.4982,7.579536042686247,48.68415941324525,1.40855456569295,7.511775618455987,6.974909756867312,9.0,34.6,4.599117009788974,0,1,0.0,True,720,1550,5,34.067886,-118.24599,10014009,25.211383267466328,457
06039,county,157243.0,0.6359583574467544,0.6359583574467544,18.1,31.8,6.4,21.9,12.8,28.5,26.6,30.2,22.8,14.2,31.6,20.1,36.7,3.6,19.176688310449432,73543.0,0.4535,2.450983509599792,59.687871638165134,1.1993524408874296,8.764849396903573,11.09745078579787,7.6,17.2,12.083208791488332,0,0,0.0,True,1,1,7,37.037074,-120.009796,156255,31.74513332866964,19
06041,county,260485.0,0.3838992648329078,0.3838992648329078,6.2,25.2,4.3,22.1,7.5,9.8,8.5,15.0,9.5,6.2,16.6,15.8,21.3,2.3,6.836862007409255,142019.0,0.5157,2.197823291168397,16.56256598268614,1.3393244559295725,3.6110655777222807,5.75689228545777,3.7,61.1,6.910186766992341,0,0,0.0,True,1,1,0,37.986474,-122.546657,262321,69.2323934199666,18
06045,county,91145.0,2.1943057765099567,2.1943057765099567,10.9,31.0,5.9,24.5,10.4,19.9,18.8,23.0,16.8,10.7,24.2,19.9,29.5,3.2,15.89006528059685,61335.0,0.4805,0.6111141587580229,26.78589061385704,2.3844662441762883,11.48537199409671,9.090475395367696,9.2,24.0,0.0,0,0,0.0,True,2,2,3,39.285646,-123.394154,91601,62.813100005485765,0
06047,county,282290.0,3.5424563392256188,3.5424563392256188,18.3,31.8,6.2,21.3,13.3,28.7,25.6,29.8,23.0,13.8,33.7,18.8,34.3,3.5,18.1628821424776,64772.0,0.4581,2.729816855007262,61.89804810655709,2.132672788786853,8.33252779120348,10.683495802107398,9.0,14.6,0.7084912678451237,0,0,0.0,True,10,10,7,37.274812,-120.628944,281202,25.20599383612597,2
06053,county,437609.0,7.998007353596476,7.998007353596476,16.2,30.3,5.6,19.4,11.6,22.6,19.4,25.4,19.0,11.5,26.7,17.1,31.4,3.1,11.86287302135011,91043.0,0.4596,2.051374628949588,59.86028623725746,1.2391867026028265,6.264649966023532,5.143497911555732,9.9,27.1,2.5136594539874637,0,0,0.0,True,35,35,5,36.614681,-121.646692,439035,28.59584697755302,11
06055,county,137384.0,0.7278867990450125,0.7278867990450125,10.2,27.7,4.9,21.8,9.3,15.0,12.7,19.4,13.5,8.4,22.2,16.8,28.2,2.6,7.730157805858033,105809.0,0.4757,1.7505677517032552,35.07104175158679,2.115079848835792,5.495956763785607,5.171864392690395,6.1,37.8,2.91154719618005,0,0,0.0,True,1,1,1,38.325108,-122.319983,138019,50.401793513072846,4
06059,county,3175227.0,17.10113954057458,17.10113954057458,9.2,26.4,4.8,19.4,10.1,15.5,12.3,19.9,13.1,8.0,23.4,16.6,23.9,2.6,9.56813481366844,109361.0,0.468,1.5399843853683532,33.93039300812194,1.3128747821878932,4.627557709657634,5.362320211513085,6.9,42.8,4.1886769040449705,0,1,0.0,True,543,944,3,33.732683,-117.858773,3186989,38.45948651860167,133
06061,county,406608.0,22.626214929366856,22.626214929366856,5.9,27.4,4.4,22.5,7.9,10.7,9.3,15.4,10.0,6.6,17.9,16.8,27.2,2.4,6.749990162515248,109375.0,0.4445,1.5712922519970094,14.871571636563964,1.5196313025692127,5.083356824901499,4.241312973427919,3.3,42.4,3.689056781961987,0,0,0.0,True,92,97,0,38.839708,-121.198379,404739,68.85255577853854,15
06065,county,2429487.0,7.326649617799972,7.326649617799972,13.0,31.2,5.4,22.0,11.3,21.0,17.3,23.9,18.7,10.6,26.9,17.6,37.0,3.0,11.213560722901583,84505.0,0.4476,6.0947846191397606,50.76285652073874,1.6657866385057656,6.074461049420248,6.711290443900529,8.1,24.1,1.6875990692685328,0,0,0.0,True,178,209,5,33.799274,-117.076969,2418185,32.43824725137447,41
06067,county,1579211.0,9.878350644720689,9.878350644720689,8.8,28.9,5.1,22.7,10.3,16.6,16.0,21.4,14.7,9.5,21.1,17.9,29.5,3.0,12.942412381879306,84010.0,0.4444,9.212448494849644,23.95816645147482,1.5601501092477512,5.429932465026532,6.2937150671526165,5.2,32.6,4.369270477472612,0,0,0.0,True,156,186,3,38.568337,-121.381235,1585055,42.21665122646689,69
06071,county,2180563.0,8.438187752429075,8.438187752429075,14.4,31.6,5.6,19.5,11.8,23.1,20.6,25.6,18.9,11.5,26.4,17.7,33.3,3.2,13.494038007615464,77423.0,0.439,7.493569321317475,55.03840063323096,1.3274175364585228,6.466917603132463,7.078725312119191,8.6,22.4,1.3299317653284954,0,0,0.0,True,184,215,6,34.190969,-117.359766,2181654,25.854744852590823,29
06073,county,3289701.0,17.904362736917427,17.904362736917427,8.7,27.4,4.7,21.2,9.4,15.2,13.8,18.4,13.8,8.3,20.4,16.6,25.4,2.6,10.297349211980055,96974.0,0.4602,4.532478787585863,34.49088534185934,1.2570954186416652,4.6769066367780905,6.03224302555317,7.3,41.0,4.042920618013612,0,1,0.0,True,589,855,1,32.884418,-117.112348,3298634,43.57836776047428,133
06075,county,851036.0,8.69528433579778,8.69528433579778,6.2,25.1,4.3,19.8,9.3,12.3,9.6,16.1,9.7,6.8,18.5,14.3,17.1,2.4,10.322595048858098,136689.0,0.5172,4.927406126180326,15.453752837717794,4.123134224951641,6.098514031071771,5.352305839535299,3.6,59.8,7.872757439168261,0,1,0.0,True,74,74,1,37.760569,-122.436499,873965,38.294502230222925,67
06077,county,779445.0,2.5659283207923584,2.5659283207923584,13.0,29.3,5.4,19.7,11.7,21.4,18.1,24.1,17.4,10.9,25.9,17.4,30.6,3.1,12.618209110328502,82837.0,0.4434,6.744285998370636,42.51512294004067,1.4442577172388522,7.872868256234653,7.206055812655138,6.5,20.3,1.796149824554651,0,0,0.0,True,20,20,5,37.924541,-121.302289,779233,28.68412780888966,14
